source,job_id,job_title,company,location,posted_date,url,salary_min_raw,salary_max_raw,parsed_title,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
LinkedIn,4387859152.0,Full-Stack Developer,Slip Robotics,"Atlanta, GA",19-03-26,https://www.linkedin.com/jobs/view/4387859152,,,Full-Stack Developer,junior,1.0,unknown,onsite,,,"React, Node.js, Python, PostgreSQL, DynamoDB, NoSQL, AI development tools, web applications, workflow automation, REST APIs, API integration, Git, CI/CD, cloud deployment, AWS, NetSuite, HubSpot, Propel, Snowflake, dbt","eager to learn, collaboration, communication skills",unknown,software-eng
LinkedIn,4394926100.0,React Developer,The Value Maximizer,"Austin, TX",01-04-26,https://www.linkedin.com/jobs/view/4394926100,,,React Developer,unknown,,full-time,onsite,,,"React.js, JavaScript, HTML5, CSS3, responsive design, TypeScript, Redux, Context API, RESTful APIs, API integration, Git, version control, Next.js, server-side rendering, UI frameworks, Material UI, Tailwind CSS, Bootstrap, cross-browser compatibility, debugging, Agile, Scrum, frontend architecture","problem-solving, communication, teamwork abilities",unknown,software-eng
LinkedIn,4309810148.0,Full Stack Engineer,DataAnnotation,"California, United States",12-04-26,https://www.linkedin.com/jobs/view/4309810148,,,Full Stack Engineer,unknown,,contract,remote,104000.0,156000.0,"Python, JavaScript, C#, C++, HTML, SQL, Swift, algorithms, data structures, debugging","problem-solving, detail-oriented",bachelor,software-eng
LinkedIn,4385639933.0,Web Developer,GoodWork Environmental Jobs,"Canada, NC",17-03-26,https://www.linkedin.com/jobs/view/4385639933,,,Web Developer,mid,3.0,unknown,remote,,,"Wix, WordPress, HTML, CSS, JavaScript, responsive design, cross-browser compatibility, SEO, website analytics, web performance optimization, content management, web development lifecycle","attention to detail, communication, collaboration, creative problem-solving, adaptability, initiative, autonomy, project management",unknown,software-eng
LinkedIn,4394681215.0,Full Stack Engineer,Seesaw Learning,United States,02-04-26,https://www.linkedin.com/jobs/view/4394681215,,,Full Stack Engineer,unknown,,unknown,remote,,,"frontend, backend, full-stack development, system design, AI","ownership, adaptability, collaboration, mentorship",unknown,software-eng
LinkedIn,4395036488.0,Web Developer (Remote),Twine,United States,30-03-26,https://www.linkedin.com/jobs/view/4395036488,,,Web Developer,unknown,,contract,remote,,,"Bubble, no-code/low-code platforms, SaaS, data processing, data visualization","collaboration, attention to detail, communication",unknown,software-eng
LinkedIn,4392167146.0,Frontend Developer,GSOBA,"Austin, TX",31-03-26,https://www.linkedin.com/jobs/view/4392167146,,,Frontend Developer,unknown,,unknown,onsite,,,,interpersonal skills,unknown,software-eng
LinkedIn,4390274524.0,Full Stack Engineer,Avenue Code,"San Diego, CA",02-04-26,https://www.linkedin.com/jobs/view/4390274524,,,Full Stack Engineer,unknown,,unknown,hybrid,120000.0,129000.0,"web applications, APIs, code review, architecture, CI/CD, unit testing, manual testing, React, TypeScript, JavaScript, Node.js, containerization, AWS, Google Cloud, relational databases, PostgreSQL, MySQL, system design","collaboration, critical thinking, adaptability, detail-oriented, communication skills",unknown,software-eng
LinkedIn,4382206260.0,Junior Full Stack Developer,Flybridge Staffing,"West Palm Beach, FL",10-04-26,https://www.linkedin.com/jobs/view/4382206260,,,Junior Full Stack Developer,junior,1.0,full-time,onsite,,,"Python, .NET Framework, Java, C++, JavaScript, software architecture, debugging, software testing, Object-oriented programming, RESTful APIs, SOAP APIs, SQL, T-SQL, stored procedures, jQuery, HTML5, CSS3, XML, JSON, CSV","collaboration, continuous learning",bachelor,software-eng
LinkedIn,4309809237.0,Full Stack Developer,DataAnnotation,"Tennessee, United States",25-03-26,https://www.linkedin.com/jobs/view/4309809237,,,Full Stack Developer,unknown,,contract,remote,104000.0,156000.0,"Python, JavaScript, C#, C++, HTML, SQL, Swift, algorithms, data structures, debugging","problem-solving, communication, attention to detail",bachelor,software-eng
LinkedIn,4395352372.0,Full-stack Engineer (backend-leaning),Pinwheel,"New York, NY",02-04-26,https://www.linkedin.com/jobs/view/4395352372,,,Full-stack Engineer (backend-leaning),senior,5.0,unknown,hybrid,,,"microservices, REST APIs, system design, data models, Python","creativity, autonomy, impact-driven, cross-functional collaboration, mentorship, continuous improvement, leadership, problem-solving",unknown,software-eng
LinkedIn,4296093604.0,Backend Engineer,Wealthfront,"Palo Alto, CA",27-03-26,https://www.linkedin.com/jobs/view/4296093604,,,Backend Engineer,mid,2.0,unknown,hybrid,,,"Java, backend development, API development, distributed systems, functional programming, SQL, MySQL, MariaDB, PostgreSQL, Oracle, MS SQL Server, NoSQL, automation, testing, observability, monitoring","continuous learning, innovation, ownership, initiative, mentorship, collaboration",unknown,software-eng
LinkedIn,4395932297.0,Software Engineer I/II,Remi,"Lehi, UT",08-04-26,https://www.linkedin.com/jobs/view/4395932297,,,Software Engineer I/II,junior,,unknown,onsite,,,"Typescript, Next.js, AWS, third-party integrations, full-stack applications, HTML, CSS, JavaScript, DOM, React, SQL, T3 stack, TanStack libraries, Vercel","growth mindset, collaboration, problem-solving, cross-functional collaboration, attention to detail, autonomy, communication",bachelor,software-eng
LinkedIn,4377267887.0,Junior Front End Developer,The Agora Companies,"Baltimore, MD",06-04-26,https://www.linkedin.com/jobs/view/4377267887,,,Junior Front End Developer,junior,1.0,unknown,hybrid,68000.0,75000.0,"HTML, CSS, JavaScript, Bootstrap, responsive design, accessibility, performance optimization, debugging","ownership, problem-solving, autonomy, continuous improvement, attention to detail, initiative",unknown,software-eng
LinkedIn,4377965112.0,Full Stack Developer,Skild AI,"San Mateo, CA",11-04-26,https://www.linkedin.com/jobs/view/4377965112,,,Full Stack Developer,unknown,,unknown,unknown,,,"cloud infrastructure, web applications, network programming, NodeJS, database schemas, WebSockets, WebRTC, WebXR, application security, performance, unit testing, integration testing, CI/CD, Docker, JavaScript, TypeScript, React, frontend development, backend development, database design, cloud services, MERN stack, Socket.IO, SQL, NoSQL, MongoDB, React Three Fiber, Three.js, real-time systems, network protocols, AWS, Infrastructure as Code, monitoring, logging tools, code review","passion, innovation, collaboration",bachelor,software-eng
LinkedIn,4309695989.0,Full Stack Developer,DataAnnotation,"Nevada, United States",25-03-26,https://www.linkedin.com/jobs/view/4309695989,,,Full Stack Developer,unknown,,contract,remote,104000.0,156000.0,"Python, JavaScript, C#, C++, HTML, SQL, Swift, algorithms, data structures, debugging","problem-solving, communication, attention to detail",bachelor,software-eng
LinkedIn,4394323362.0,Full-Stack Engineer,Parspec,"San Mateo, CA",01-04-26,https://www.linkedin.com/jobs/view/4394323362,,,Full-Stack Engineer,senior,,unknown,onsite,,,"AI, Django, DRF, React, TypeScript, database design, APIs, infrastructure, Git, automated pipelines, code review, AI-driven development","ownership, velocity, cross-functional collaboration, critical thinking",unknown,software-eng
LinkedIn,4393811679.0,Junior Full Stack Developer,Insight Global,"Lake Worth, FL",02-04-26,https://www.linkedin.com/jobs/view/4393811679,,,Junior Full Stack Developer,junior,0.0,contract,onsite,50000.0,55000.0,"JavaScript, HTML, CSS, .Net, jBase, web development, mobile development, unit testing, databases","growth mindset, collaboration, learning",unknown,software-eng
LinkedIn,4389296422.0,Full Stack Engineer Co-Op,Piaggio Fast Forward,"Boston, MA",23-03-26,https://www.linkedin.com/jobs/view/4389296422,,,Full Stack Engineer,intern,0.0,internship,onsite,,,"web applications, cloud development, AWS, Azure, node.js, JavaScript, TypeScript, MongoDB, Postgres, Elasticsearch, Redis, AngularJS, React, Vue.js, build tools, code review, testing","collaboration, pair programming, problem-solving, communication, attention to detail",unknown,software-eng
LinkedIn,4400260014.0,Software Engineer (Frontend-Focused Full Stack),Lendbuzz,"Boston, MA",09-04-26,https://www.linkedin.com/jobs/view/4400260014,,,Software Engineer (Frontend-Focused Full Stack),mid,3.0,full-time,hybrid,,,"Next.js, Node.js, NestJS, REST APIs, OOP, JavaScript, TDD, automated testing, AWS, cloud platforms, agile, system design, TypeScript, WebSockets, Python","independent thinking, critical thinking, collaboration, ownership, problem-solving",bachelor,software-eng
LinkedIn,4362189445.0,"Full-Stack Software Engineer, Ads",Discord,San Francisco Bay Area,17-03-26,https://www.linkedin.com/jobs/view/4362189445,,,"Full-Stack Software Engineer, Ads",mid,2.0,full-time,onsite,160000.0,180000.0,"TypeScript, React, Python, system design, analytics, experimentation frameworks, React Native, mobile development, iOS, Android","creativity, impact-focused, attention to detail, collaboration, transparency, relationship building, growth mindset, problem-solving",unknown,software-eng
LinkedIn,4380380329.0,Full Stack Engineer (New Grad),Monarch Recruiters,San Francisco Bay Area,08-04-26,https://www.linkedin.com/jobs/view/4380380329,,,Full Stack Engineer,junior,0.0,full-time,onsite,,,"TypeScript, React, Redis, Postgres, AWS, AWS CDK, EC2, API, SaaS","self-motivated, ownership, collaboration, passion",bachelor,software-eng
LinkedIn,4294278438.0,Frontend Engineer,Elicit,"Oakland, CA",12-04-26,https://www.linkedin.com/jobs/view/4294278438,,,Frontend Engineer,mid,,full-time,hybrid,,,"Next.js, TypeScript, Tailwind, Node.js, Python, Kubernetes, GitHub, CI/CD, React, Chakra UI, CSS, flexbox, grid layout, Web Workers, static type checking","ownership, decision-making, user-centricity, problem-solving",unknown,software-eng
LinkedIn,4398631110.0,Junior Full Stack Developer,Valitana,"Stamford, CT",14-03-26,https://www.linkedin.com/jobs/view/4398631110,,,Junior Full Stack Developer,junior,2.0,full-time,unknown,,,"JavaScript, TypeScript, React, Angular, Vue, API integration, responsive design, unit testing, UI testing, automated testing, code review, agile, component libraries, state management, backend systems","collaboration, user experience sensibilities, problem-solving",unknown,software-eng
LinkedIn,4285833475.0,Frontend Software Engineer,Hadrian,"Los Angeles, CA",25-03-26,https://www.linkedin.com/jobs/view/4285833475,,,Frontend Software Engineer,mid,,full-time,unknown,120000.0,,"TypeScript, React, state management, API design, REST APIs, gRPC, Go, Python, C#, C++, data visualization, CAD/CAM software, 3D environments, performance optimization, system design","product intuition, user empathy, design sense, bias for action, pride in work, adaptability",unknown,software-eng
LinkedIn,4390396036.0,Full Stack Engineer,Matic,"Dallas, TX",25-03-26,https://www.linkedin.com/jobs/view/4390396036,,,Full Stack Engineer,mid,,full-time,unknown,,,"SvelteKit, Python, Node.js, cloud infrastructure, Figma, database schemas, cloud functions, API integration, Google Cloud Platform, Cloud Run, LLM integrations, prompt engineering, AI, EHR integration, FHIR, REST APIs, async patterns, serverless functions, QA, testing","versatility, ownership, collaboration, problem-solving",unknown,software-eng
LinkedIn,4395709417.0,Frontend Developer,The Value Maximizer,"Austin, TX",02-04-26,https://www.linkedin.com/jobs/view/4395709417,,,Frontend Developer,senior,7.0,full-time,onsite,,,"Angular, TypeScript, HTML5, CSS3, SASS, LESS, responsive design, REST APIs, RxJS, NgRx, state management, Git, Agile, Scrum, CI/CD, code review, performance optimization, accessibility (WCAG/ARIA), cross-browser compatibility, system design, Angular Material, Bootstrap, AWS, Azure, containerized deployments","collaboration, problem-solving, communication",bachelor,software-eng
LinkedIn,4261191038.0,Frontend Engineer,Pump.co,"San Francisco, CA",31-03-26,https://www.linkedin.com/jobs/view/4261191038,,,Frontend Engineer,senior,5.0,full-time,onsite,,,"React, Next.js, Python, Django, FastAPI, Flask, AWS, SQL, NoSQL, Docker, Kubernetes, JavaScript, TypeScript, frontend architecture, API integration, DevOps","collaboration, innovation, product sense, attention to detail, initiative, adaptability, communication",bachelor,software-eng
LinkedIn,4190706249.0,"Backend Engineer, Core Technology",Stripe,"San Francisco, CA",13-04-26,https://www.linkedin.com/jobs/view/4190706249,,,"Backend Engineer, Core Technology",unknown,,full-time,unknown,,,"distributed systems, large-scale data pipelines, machine learning, data warehouse analytics, streaming analytics, search, Trino, Presto, Apache Pinot, Hive Metastore, ElasticSearch, microservices, LLMs, system design, testing",collaboration,unknown,infrastructure
LinkedIn,4392941205.0,Frontend Developer,Standard Template Labs,"Manhattan, NY",30-03-26,https://www.linkedin.com/jobs/view/4392941205,,,Frontend Developer,mid,,unknown,onsite,,,"React, Next.js, TypeScript, JavaScript, HTML, CSS, CSS-in-JS, responsive design, accessibility, REST APIs, SSE, GraphQL, API integration, AI-assisted code generation, automated refactoring, AI-assisted testing, linting, code review, version control, Git, CI/CD, frontend architecture, design system, component library, performance optimization, cross-browser compatibility, DOM, conversational applications, chat-based applications","ownership, collaboration",unknown,software-eng
